sheet,participant,condition,start_choice,stop_choice,turn_s,start_time_s,outbound_end_s,return_start_s,stop_time_s,outbound_duration_s,return_duration_s,outbound_speed_mps,return_speed_mps,outbound_vertical_mean,outbound_vertical_sd,outbound_vertical_range,outbound_lateral_mean,outbound_lateral_sd,outbound_lateral_range,outbound_ap_mean,outbound_ap_sd,outbound_ap_range,return_vertical_mean,return_vertical_sd,return_vertical_range,return_lateral_mean,return_lateral_sd,return_lateral_range,return_ap_mean,return_ap_sd,return_ap_range
SWEAT_024DTG TRIAL,SWEAT-024,DTG_TRIAL,turn,turn,11.45,0.0,9.45,13.45,22.95,9.45,9.5,0.3174603174603175,0.3157894736842105,9.66072071458774,0.6880870007074957,7.180164,-0.4778324566596194,0.5086905922263564,3.256235,1.754426841437632,0.7044057869730732,5.033926999999999,9.684543077812828,0.6557941162657438,6.53795,-0.4493534563617245,0.5564481538979488,4.581891000000001,1.5999840189274446,0.6720336844649586,4.035488
SWEAT_025DTG TRIAL,SWEAT-025,DTG_TRIAL,thresh,turn,10.45,0.51,8.45,12.45,19.95,7.939999999999999,7.5,0.3778337531486146,0.4,9.538156105660375,0.9003159773226951,7.623739999999999,-0.7990315798742138,0.4961571396819922,5.013268999999999,2.277719796226415,0.8175772851921076,6.096903999999999,9.431776700399467,0.6887850750255358,6.93566,-0.7448610918774966,0.4145945982091332,4.94137,2.651765834886817,0.7788972924626335,5.686235
SWEAT_026DTG TRIAL,SWEAT-026,DTG_TRIAL,turn,turn,11.02,0.0,9.02,13.02,24.52,9.02,11.5,0.3325942350332594,0.2608695652173913,9.514360648947951,0.5181972526872475,3.848491,-0.3858387563676633,0.4605075657608671,3.741819000000001,2.4532345714285717,0.5004309790957866,3.002206,9.432825397046049,0.5497997949424694,4.569754,-0.2555868149435273,0.8728849630056027,6.250101,2.700255246741964,0.5849812143667565,4.006674
SWEAT_027DTG TRIAL,SWEAT-027,DTG_TRIAL,turn,turn,11.22,1.7200000000000006,9.22,13.22,20.72,7.5,7.499999999999998,0.4,0.4000000000000001,9.275430664,0.8590192276738919,7.673280999999999,-0.3580791506666667,0.5355914584131055,3.771242,3.2781577826666664,0.6535444518840174,3.711629,9.168405391478029,0.951922479034141,7.561732000000001,-0.3740308015978694,0.7832581376893443,6.827133,3.513392705725699,0.8251111447740647,4.437988000000001
SWEAT_028DTG TRIAL,SWEAT-028,DTG_TRIAL,thresh,turn,16.78,3.59,14.78,18.78,31.78,11.19,13.0,0.2680965147453082,0.2307692307692307,9.491482524107145,0.5895130334506998,4.920916999999999,-0.0126157973214285,0.6495546729362336,4.056867,2.528339223214286,0.6821308046287646,3.4978100000000003,9.517013274404304,0.5164712056450541,3.52126,-0.1674036410453497,0.5234482889667011,3.627484,2.4468993489623365,0.6456381398058713,3.129946
SWEAT_029DTG TRIAL,SWEAT-029,DTG_TRIAL,thresh,turn,20.14,3.49,18.14,22.14,37.14,14.65,15.0,0.204778156996587,0.2,8.871874954979535,0.4980358191817836,4.035226,-0.4379915286493861,0.4681652234650206,3.020752,4.286788223738063,0.5394044103334318,3.044471,8.860877542971352,0.7074433824615781,9.046459,-0.4822935909393737,0.7341482774066276,12.288369,4.304685328447702,0.7270099742716376,8.981159
SWEAT_030DTG TRIAL,SWEAT-030,DTG_TRIAL,thresh,turn,13.97,3.07,11.97,15.97,25.97,8.9,9.999999999999998,0.3370786516853932,0.3,8.623924374859708,0.8106383847396434,5.8058570000000005,-1.020941987654321,0.6590020823928572,4.876784,4.404477090909091,0.7279962611947347,4.485113,8.665345302697302,0.8522528235412267,7.068604,-1.012907839160839,0.6307661439946625,4.369127,4.337967869130869,0.7168500218033856,6.9274320000000005
SWEAT_031DTG TRIAL,SWEAT-031,DTG_TRIAL,turn,turn,8.66,0.1600000000000001,6.66,10.66,16.8,6.5,6.140000000000001,0.4615384615384615,0.4885993485342019,9.566323455384616,1.099155326062229,7.598212999999999,-0.4899368123076923,1.0281642341801498,8.771107,1.8401614353846156,1.0987676489772626,7.000998,9.572923364820848,1.181138461050333,9.046644,-0.3216922996742671,1.0981794635224047,7.414192,1.8736293745928336,1.1121501109862255,6.118048
SWEAT_032DTG TRIAL,SWEAT-032,DTG_TRIAL,turn,turn,20.5,6.0,18.5,22.5,35.0,12.5,12.5,0.24,0.24,9.308940713828935,0.5464316386721425,3.987117000000001,-0.8388089760191846,0.4927415785890652,4.341062,2.7810670575539573,0.5461260563713972,3.410678,9.315612974420464,0.7112579556400279,5.777399999999999,-0.7552092669864108,0.5515954514113337,3.468149,2.79363267146283,0.6215827752675974,3.931452
SWEAT_033DTG TRIAL,SWEAT-033,DTG_TRIAL,thresh,turn,9.54,0.47,7.539999999999999,11.54,19.04,7.069999999999999,7.5,0.4243281471004244,0.4,9.694137052333806,0.7694364200424866,5.675321,-0.3843568868458274,0.5741638968331856,3.73945,1.447567496463932,0.6883866598184737,5.343522,9.64855744873502,0.8966388421338933,6.530617,-0.5541689201065246,0.624652417339735,5.530545,1.6508660545938747,0.8434511117154416,5.415665000000001
SWEAT_034DTG TRIAL,SWEAT-034,DTG_TRIAL,turn,turn,10.54,0.0,8.54,12.54,21.42,8.54,8.880000000000003,0.351288056206089,0.3378378378378377,9.554522431578947,0.6106326933794225,4.647351,0.0055791239766081,0.7664213921192982,4.502257999999999,2.131202803508772,0.6275518669284114,4.327083,9.463775747747748,0.9050170104645398,8.666093,-0.0402429921171171,1.0101010372524304,6.270236,2.394872226351351,0.8454933420899412,6.6273550000000006
SWEAT_035DTG TRIAL,SWEAT-035,DTG_TRIAL,thresh,turn,16.19,3.6,14.19,18.19,28.19,10.590000000000002,10.0,0.2832861189801699,0.3,9.44513403962264,0.8130415508157255,5.89482,0.0597075754716981,0.7033466649302214,6.256954,2.6341491613207544,0.702789638226738,5.091165,9.309063438561436,0.9770943632971512,6.886481000000001,0.234369921078921,0.8640542868393671,5.352181,3.038761372627373,0.7217320927308736,6.051767999999999
SWEAT_036DTG TRIAL,SWEAT-036,DTG_TRIAL,thresh,turn,13.52,2.21,11.52,15.52,25.52,9.31,10.0,0.322234156820623,0.3,9.19746896137339,0.7768312433105596,6.495208,0.2630428068669527,0.6479812598953405,4.507407,3.4431398562231763,0.6243340603525704,3.926731,9.21831094005994,0.7530299151305484,5.649267000000001,0.3586008441558441,0.5526372686884882,4.077978,3.3960480699300697,0.5882209518945269,4.233226
SWEAT_037DTG TRIAL,SWEAT-037,DTG_TRIAL,thresh,turn,11.29,2.16,9.29,13.29,20.79,7.129999999999999,7.5,0.420757363253857,0.4,9.67542131372549,0.732831940994598,5.339379999999999,0.2728815406162464,0.6156494132581258,4.652298999999999,1.6311143781512607,0.8209769631878285,4.680281000000001,9.678036644474034,0.9846230315402436,7.859414,0.233896067909454,0.7529627580622676,4.953512,1.7234055366178431,0.9401937260048456,5.91435
SWEAT_038DTG TRIAL,SWEAT-038,DTG_TRIAL,thresh,turn,14.68,1.56,12.68,16.68,26.68,11.12,10.0,0.2697841726618705,0.3,9.400839049415993,0.6808941259819743,4.979369,0.2718121365678346,0.6183420050476325,4.865495,2.794549275831087,0.6604097203235555,3.231478,9.338302723276724,0.664404874039176,5.244306,0.3455018431568432,0.5907347315279177,6.015315,3.003953735264735,0.709279493659896,4.643395
SWEAT_039DTG TRIAL,SWEAT-039,DTG_TRIAL,thresh,turn,12.14,1.92,10.14,14.14,22.64,8.22,8.5,0.364963503649635,0.3529411764705882,9.196583744835966,0.8952729759648806,6.581013,0.3523407193195626,0.6836691734485245,5.388048,3.464629607533415,0.6901539820714694,5.661717,9.178332763807283,0.7109430818816388,5.284739999999999,0.3301615569917744,0.6429035093644484,5.781326999999999,3.475911099882491,0.6058953271736159,4.909306
SWEAT_001DTG1,SWEAT-001,DTG1,turn,turn,8.58,0.0,6.58,10.58,19.08,6.58,8.499999999999998,0.4559270516717325,0.3529411764705883,9.176667566009105,0.7894368993066733,6.020366,-0.6931203626707133,0.4682038459971235,3.2430570000000003,3.3983361654021245,0.6754101200668687,3.432138,9.1413822079906,0.6893821082031986,5.381342,-0.6934969177438307,0.5492155131893943,3.436928,3.4803320787309047,0.5421684404915557,2.9109
SWEAT_002DTG1,SWEAT-002,DTG1,turn,turn,10.22,0.0,8.22,12.22,20.72,8.22,8.499999999999998,0.364963503649635,0.3529411764705883,9.510342419198055,0.7802680558859901,6.776162000000001,-0.1682882260024301,0.6483791407671398,5.832046,2.335547560145808,0.7870983692196866,4.692135,9.544060078730904,0.9955572944884384,11.118504,-0.1812004089306698,0.8473008295217616,8.760045999999999,2.2856519153936548,0.8255303074905718,7.263002
SWEAT_003DTG1,SWEAT-003,DTG1,thresh,turn,6.44,0.0,4.44,8.440000000000001,13.94,4.44,5.5,0.6756756756756757,0.5454545454545454,9.733000316853932,1.036185548411435,7.833953999999999,0.2913585730337078,0.8556975529289538,4.725848,1.3969499370786518,1.014351692258074,5.352286,9.649350707272728,0.860252710592968,7.896089,0.4332332509090909,0.6929550627385684,4.007877000000001,1.6706324,0.9397557340053772,7.149458
SWEAT_004DTG1,SWEAT-004,DTG1,turn,thresh,9.55,0.0,7.550000000000001,11.55,19.39,7.550000000000001,7.84,0.3973509933774834,0.3826530612244898,9.7237906984127,1.0373658176309764,8.327325000000002,0.3659013121693122,1.1373879215414926,8.120713,1.0062752605820109,1.176207088922958,6.883969,9.708396496815286,1.0655548449498564,8.031447,0.3777372050955414,0.9167302110106178,7.169977,1.0789736598726114,1.2863154806009511,6.880376
SWEAT_005DTG1,SWEAT-005,DTG1,thresh,turn,9.74,0.64,7.74,11.74,19.74,7.1000000000000005,8.000000000000002,0.4225352112676056,0.3749999999999999,9.14720558368495,0.8295822784544675,5.334592000000001,-0.7003889746835444,0.6222444310297822,3.526942,3.5043953206751057,0.5808419356793814,2.9553290000000003,9.14801327715356,0.8658805272023778,6.396795999999999,-0.5856625580524345,0.5313169077471814,2.927429,3.505912013732834,0.6059002978539264,3.351178
SWEAT_006DTG1,SWEAT-006,DTG1,thresh,turn,11.28,3.26,9.28,13.28,19.78,6.02,6.500000000000002,0.4983388704318937,0.4615384615384614,9.33134521393035,1.2783008604530055,9.227987,-0.3600170248756218,1.050514505776506,8.720449,3.006019701492537,1.1951920199490031,10.18762,9.22442114592934,1.2367659669553817,9.808982,-0.4772463471582181,1.132885189152366,8.40943,3.2782714454685102,1.139534998334803,9.590244
SWEAT_007DTG1,SWEAT-007,DTG1,thresh,turn,13.84,3.86,11.84,15.84,24.84,7.98,9.0,0.3759398496240601,0.3333333333333333,9.412222883604503,0.923858878901878,5.904729999999999,0.0540136883604505,0.9556941732050108,6.849355,2.7338001714643303,0.7666223449090802,5.04381,9.422352669256384,0.8389724119251373,5.442686000000001,0.0670925538290788,0.8038273857357905,5.915269,2.7450016836847944,0.7153843241363941,4.261782999999999
